wavelength, amplitude
705.588, 413.19
705.906, 396.51
706.223, 407.16
706.541, 402.01
706.858, 405.38
707.176, 400.59
707.493, 401.66
707.81, 398.29
708.127, 394.56
708.444, 413.37
708.761, 389.42
709.078, 407.34
709.395, 377.71
709.712, 386.22
710.029, 399.17
710.346, 381.96
710.663, 392.25
710.98, 413.55
711.296, 413.9
711.613, 397.04
711.929, 394.38
712.246, 395.45
712.562, 389.24
712.879, 383.03
713.195, 393.5
713.512, 398.82
713.828, 383.03
714.144, 388.53
714.46, 386.58
714.776, 407.87
715.092, 389.06
715.408, 438.74
715.724, 423.84
716.04, 430.22
716.356, 409.47
716.672, 379.83
716.988, 388
717.303, 391.9
717.619, 408.93
717.935, 385.33
718.25, 383.38
718.566, 372.56
718.881, 397.93
719.196, 405.38
719.512, 395.45
719.827, 383.03
720.142, 394.56
720.457, 390.48
720.773, 414.61
721.088, 392.61
721.403, 397.75
